'y-axis saved as y
'x,TrBiI4_pure_ground_exported.raw_1,Diff,Ycalc
32.6708492,113,-12.742738,125.742738
32.6912845,159,21.8582479,137.141752
32.7117198,164,21.6144122,142.385588
32.7321552,139,-1.09968633,140.099686
32.7525905,138,2.90344698,135.096553
32.7730258,122,-8.49680888,130.496809
32.7934611,119,-6.06407337,125.064073
32.8138964,131,13.54031,117.45969
32.8343317,94,-15.0683037,109.068304
32.854767,96,-6.00479415,102.004794
32.8752024,82,-14.9619382,96.9619382
32.8956377,92,-1.68920554,93.6892055
32.916073,89,-2.74257518,91.7425752
32.9365083,108,17.2496871,90.7503129
32.9569436,93,2.54589217,90.4541078
32.9773789,86,-4.77142978,90.7714298
32.9978143,97,5.34274393,91.6572561
33.0182496,94,0.852686827,93.1473132
33.0386849,106,10.6229572,95.3770428
33.0591202,126,27.4023508,98.5976492
33.0795555,83,-20.221304,103.221304
33.0999908,101,-8.87283654,109.872837
33.1204262,133,13.5778621,119.422138
33.1408615,142,9.0798829,132.920117
33.1612968,172,21.0366838,150.963316
33.1817321,219,46.1554698,172.84453
33.2021674,238,43.5096249,194.490375
33.2226027,231,22.6437717,208.356228
33.2430381,225,15.4533221,209.546678
33.2634734,228,26.1594257,201.840574
33.2839087,209,17.0699529,191.930047
33.304344,198,16.7920102,181.20799
33.3247793,181,13.3689793,167.631021
33.3452146,149,-2.67957059,151.679571
33.36565,129,-7.00067398,136.000674
33.3860853,118,-5.22780048,123.2278
33.4065206,115,1.18111484,113.818885
33.4269559,121,13.7589557,107.241044
33.4473912,132,29.1774136,102.822586
33.4678265,102,1.97328779,100.026712
33.4882619,97,-1.50559337,98.5055934
33.5086972,120,21.8992503,98.1007497
33.5291325,118,19.1433604,98.8566396
33.5495678,118,16.8450867,101.154913
33.5700031,90,-14.9202094,104.920209
33.5904384,132,21.9728485,110.027151
33.6108738,144,27.5583852,116.441615
33.6313091,140,17.1991646,122.800835
33.6517444,156,28.9527849,127.047215
33.6721797,167,38.6869634,128.313037
33.692615,166,38.5386953,127.461305
33.7130503,163,37.6338893,125.366111
33.7334857,160,37.8818626,122.118137
33.753921,145,27.3015527,117.698447
33.7743563,132,19.3772243,112.622776
33.7947916,114,6.43222685,107.567773
33.8152269,126,22.9889277,103.011072
33.8356622,111,11.7706465,99.2293535
33.8560976,91,-5.29335104,96.293351
33.8765329,99,4.88116496,94.118835
33.8969682,93,0.437492877,92.5625071
33.9174035,98,6.51411716,91.4858828
33.9378388,104,13.2152307,90.7847693
33.9582741,90,-0.368255745,90.3682557
33.9787095,74,-16.1779057,90.1779057
33.9991448,97,6.7763598,90.2236402
34.0195801,86,-4.71802949,90.7180295
34.0400154,105,13.6563239,91.3436761
34.0604507,99,7.15709134,91.8429087
34.080886,86,-6.47984768,92.4798477
34.1013214,92,-1.19406996,93.19407
34.1217567,108,13.9574175,94.0425825
34.142192,107,11.9712036,95.0287964
34.1626273,102,5.85253849,96.1474615
34.1830626,121,23.5283473,97.4716527
34.2034979,73,-26.0019149,99.0019149
34.2239333,99,-1.76016534,100.760165
34.2443686,109,6.2159906,102.784009
34.2648039,123,17.8725539,105.127446
34.2852392,118,10.1484376,107.851562
34.3056745,120,8.99929348,111.000707
34.3261098,128,13.3110107,114.688989
34.3465452,142,22.953927,119.046073
34.3669805,134,9.749535,124.250465
34.3874158,120,-10.513083,130.513083
34.4078511,168,29.876506,138.123494
34.4282864,162,14.4655469,147.534453
34.4487217,188,28.6042674,159.395733
34.4691571,205,30.3104048,174.689595
34.4895924,233,38.0125101,194.98749
34.5100277,240,17.1177387,222.882261
34.530463,300,37.5729774,262.427023
34.5508983,332,12.4807906,319.519209
34.5713336,393,-8.71443084,401.714431
34.591769,586,70.222003,515.777997
34.6122043,731,70.6174483,660.382552
34.6326396,894,82.3041157,811.695884
34.6530749,974,55.1265991,918.873401
34.6735102,1009,63.410807,945.589193
34.6939455,950,35.2763856,914.723614
34.7143809,890,22.1736333,867.826367
34.7348162,893,79.490513,813.509487
34.7552515,786,47.8871383,738.112862
34.7756868,665,23.1503793,641.849621
34.7961221,581,36.7188939,544.281106
34.8165574,448,-13.5772051,461.577205
34.8369928,401,0.393012354,400.606988
34.8574281,343,-21.0683918,364.068392
34.8778634,325,-29.1793305,354.17933
34.8982987,379,2.69199207,376.308008
34.918734,403,-37.6036962,440.603696
34.9391693,543,-15.1543693,558.154369
34.9596046,630,-94.1276865,724.127687
34.98004,881,-1.87848425,882.878484
35.0004753,921,-8.98180383,929.981804
35.0209106,817,-31.4544179,848.454418
35.0413459,659,-90.035684,749.035684
35.0617812,638,-57.091341,695.091341
35.0822165,581,-69.3323265,650.332327
35.1026519,537,-24.0974282,561.097428
35.1230872,450,6.22182184,443.778178
35.1435225,319,-24.2717497,343.27175
35.1639578,263,-10.8134033,273.813403
35.1843931,215,-15.3645767,230.364577
35.2048284,194,-10.3009239,204.300924
35.2252638,200,12.2189797,187.78102
35.2456991,179,4.07239006,174.92761
35.2661344,200,36.8125646,163.187435
35.2865697,171,18.0700139,152.929986
35.307005,163,18.397785,144.602215
35.3274403,159,21.5958948,137.404105
35.3478757,147,16.6829118,130.317088
35.368311,137,13.5405253,123.459475
35.3887463,109,-8.38742528,117.387425
35.4091816,117,4.60545446,112.394546
35.4296169,119,10.5819355,108.418065
35.4500522,123,17.7304908,105.269509
35.4704876,107,4.23900192,102.760998
35.4909229,117,16.2580164,100.741984
35.5113582,94,-5.10144446,99.1014445
35.5317935,85,-12.7862385,97.7862385
35.5522288,107,10.2116898,96.7883102
35.5726641,108,11.870626,96.129374
35.5930995,99,2.96478236,96.0352176
35.6135348,107,9.76426982,97.2357302
35.6339701,116,15.2553954,100.744605
35.6544054,122,16.1268629,105.873137
35.6748407,112,3.64489616,108.355104
35.695276,138,33.1934641,104.806536
35.7157114,109,8.61262127,100.387379
35.7361467,140,40.7294887,99.2705113
35.756582,135,34.8941097,100.10589
35.7770173,118,18.7844637,99.2155363
35.7974526,101,4.84486732,96.1551327
35.8178879,95,1.4568322,93.5431678
35.8383233,112,19.7958466,92.2041534
35.8587586,101,9.30477073,91.6952293
35.8791939,87,-4.60630321,91.6063032
35.8996292,84,-7.84339874,91.8433987
35.9200645,105,12.5653875,92.4346125
35.9404998,98,4.82144943,93.1785506
35.9609352,88,-6.2970368,94.2970368
35.9813705,85,-11.0123567,96.0123567
36.0018058,76,-22.6495401,98.6495401
36.0222411,77,-25.6795707,102.679571
36.0426764,95,-13.6553861,108.655386
36.0631117,112,-5.07378377,117.073784
36.0835471,127,0.818882448,126.181118
36.1039824,154,21.7739646,132.226035
36.1244177,138,5.39254134,132.607459
36.144853,141,11.8697118,129.130288
36.1652883,118,-7.58457629,125.584576
36.1857236,118,-6.03923735,124.039237
36.206159,129,6.75004988,122.24995
36.2265943,112,-7.03577313,119.035773
36.2470296,114,-1.74105999,115.74106
36.2674649,125,10.822478,114.177522
36.2879002,129,13.450904,115.549096
36.3083355,132,9.97554859,122.024451
36.3287709,134,-5.86805506,139.868055
36.3492062,158,-26.0224077,184.022408
36.3696415,201,-64.9216915,265.921692
36.3900768,215,-139.094086,354.094086
36.4105121,304,-57.2502405,361.250241
36.4309474,245,-41.4421842,286.442184
36.4513828,215,-18.4887868,233.488787
36.4718181,213,-24.5263679,237.526368
36.4922534,199,-56.6438249,255.643825
36.5126887,190,-42.488891,232.488891
36.533124,188,4.2428175,183.757182
36.5535593,136,-13.3508196,149.35082
36.5739947,164,29.6187416,134.381258
36.59443,136,5.25641222,130.743588
36.6148653,148,16.0693742,131.930626
36.6353006,165,29.1230295,135.87697
36.6557359,161,18.6970829,142.302917
36.6761712,173,21.391545,151.608455
36.6966066,159,-5.68959205,164.689592
36.7170419,214,30.8679005,183.132099
36.7374772,241,31.1701989,209.829801
36.7579125,287,34.1004763,252.899524
36.7783478,343,6.45269599,336.547304
36.7987831,535,20.3183539,514.681646
36.8192185,829,-8.76737857,837.767379
36.8396538,1223,19.0427917,1203.95721
36.8600891,1359,80.4717693,1278.52823
36.8805244,1050,40.6841885,1009.31581
36.9009597,756,-38.3478144,794.347814
36.921395,852,55.5435371,796.456463
36.9418304,845,-27.4673595,872.46736
36.9622657,773,-22.1982846,795.198285
36.982701,548,-39.6461538,587.646154
37.0031363,427,8.72164784,418.278352
37.0235716,299,-25.633575,324.633575
37.0440069,276,1.03255041,274.96745
37.0644423,209,-33.4576769,242.457677
37.0848776,217,-0.285480714,217.285481
37.1053129,214,16.5615384,197.438462
37.1257482,178,-4.80052633,182.800526
37.1461835,164,-9.01211925,173.012119
37.1666188,167,-0.935562417,167.935562
37.1870541,169,-0.479313666,169.479314
37.2074895,196,11.2458267,184.754173
37.2279248,245,16.4062509,228.593749
37.2483601,287,-24.7513902,311.75139
37.2687954,338,-62.203718,400.203718
37.2892307,364,-43.9754258,407.975426
37.309666,304,-39.5979318,343.597932
37.3301014,333,14.9649383,318.035062
37.3505367,337,-31.6083199,368.60832
37.370972,400,-30.4248787,430.424879
37.3914073,374,-28.6437928,402.643793
37.4118426,295,-19.7025166,314.702517
37.4322779,224,-32.1667068,256.166707
37.4527133,258,16.7256559,241.274344
37.4731486,257,19.2571706,237.742829
37.4935839,213,-1.95746233,214.957462
37.5140192,214,30.1846374,183.815363
37.5344545,161,-0.16817172,161.168172
37.5548898,144,-3.08113089,147.081131
37.5753252,138,-0.0662438404,138.066244
37.5957605,151,19.0432522,131.956748
37.6161958,120,-7.41474655,127.414747
37.6366311,126,2.12164124,123.878359
37.6570664,118,-2.9124495,120.912449
37.6775017,134,14.6221333,119.377867
37.6979371,120,1.42422009,118.57578
37.7183724,129,10.6891926,118.310807
37.7388077,105,-13.5141337,118.514134
37.759243,135,15.8368048,119.163195
37.7796783,109,-11.2790547,120.279055
37.8001136,128,6.10110004,121.8989
37.820549,126,1.92761604,124.072384
37.8409843,128,1.12864246,126.871358
37.8614196,111,-19.4176318,130.417632
37.8818549,130,-5.00498006,135.00498
37.9022902,146,5.03400345,140.965997
37.9227255,153,4.14613514,148.853865
37.9431609,170,10.4373348,159.562665
37.9635962,184,9.49881525,174.501185
37.9840315,190,-5.756066,195.756066
38.0044668,243,16.3994279,226.600572
38.0249021,302,31.3506573,270.649343
38.0453374,336,5.66616915,330.333831
38.0657728,389,-14.0676192,403.067619
38.0862081,445,-31.214069,476.214069
38.1066434,558,29.758801,528.241199
38.1270787,538,-2.11223537,540.112235
38.147514,542,25.8087514,516.191249
38.1679493,473,-9.12097741,482.120977
38.1883847,429,-24.1923504,453.19235
38.20882,443,18.839154,424.160846
38.2292553,346,-38.1445547,384.144555
38.2496906,360,26.6784212,333.321579
38.2701259,289,6.10281993,282.89718
38.2905612,220,-21.3438874,241.343887
38.3109966,223,12.9684826,210.031517
38.3314319,152,-35.1924148,187.192415
38.3518672,157,-13.6463691,170.646369
38.3723025,146,-12.5719084,158.571908
38.3927378,130,-19.6262556,149.626256
38.4131731,144,1.12593775,142.874062
38.4336085,105,-32.6938356,137.693836
38.4540438,119,-14.6743622,133.674362
38.4744791,111,-19.5366908,130.536691
38.4949144,94,-34.0853086,128.085309
38.5153497,106,-20.1799781,126.179978
38.535785,101,-23.7193947,124.719395
38.5562204,110,-13.6312158,123.631216
38.5766557,121,-1.86573772,122.865738
38.597091,116,-6.39188461,122.391885
38.6175263,104,-18.1947229,122.194723
38.6379616,121,-1.27387131,122.273871
38.6583969,122,-0.642372842,122.642373
38.6788323,121,-2.32725876,123.327259
38.6992676,96,-28.3900528,124.390053
38.7197029,111,-14.8701107,125.870111
38.7401382,113,-14.564052,127.564052
38.7605735,130,0.610537029,129.389463
38.7810088,127,-4.11627018,131.11627
38.8014442,121,-11.4706391,132.470639
38.8218795,149,15.6580654,133.341935
38.8423148,132,-1.92598108,133.925981
38.8627501,138,3.50500388,134.494996
38.8831854,133,-2.17623066,135.176231
38.9036207,139,3.03988012,135.96012
38.9240561,142,5.13289301,136.867107
38.9444914,173,34.9477158,138.052284
38.9649267,142,2.24025183,139.759748
38.985362,154,11.7444081,142.255592
39.0057973,148,2.13979273,145.860207
39.0262326,142,-9.00277559,151.002776
39.046668,144,-14.1368392,158.136839
39.0671033,147,-21.0720307,168.072031
39.0875386,170,-11.6090217,181.609022
39.1079739,172,-27.033413,199.033413
39.1284092,173,-45.9348532,218.934853
39.1488445,228,-8.80259957,236.8026
39.1692799,201,-46.2045376,247.204538
39.1897152,216,-34.2643182,250.264318
39.2101505,250,-2.01471077,252.014711
39.2305858,247,-10.1259297,257.12593
39.2510211,247,-18.2270791,265.227079
39.2714564,268,-5.50165036,273.50165
39.2918917,268,-13.4560538,281.456054
39.3123271,278,-14.1462543,292.146254
39.3327624,292,-16.8860411,308.886041
39.3531977,312,-21.0676893,333.067689
39.373633,355,-9.19706623,364.197066
39.3940683,371,-28.8980113,399.898011
39.4145036,425,-10.6619475,435.661947
39.434939,456,-9.69358933,465.693589
39.4553743,510,23.8745389,486.125461
39.4758096,457,-42.6282175,499.628217
39.4962449,490,-26.2177097,516.21771
39.5166802,508,-36.1859213,544.185921
39.5371155,570,-1.3719048,571.371905
39.5575509,561,0.316521223,560.683479
39.5779862,527,21.3746752,505.625325
39.5984215,408,-39.8426319,447.842632
39.6188568,435,23.8397921,411.160208
39.6392921,381,-9.00457927,390.004579
39.6597274,352,-10.606349,362.606349
39.6801628,307,-12.8150413,319.815041
39.7005981,261,-16.0666859,277.066686
39.7210334,218,-26.2640725,244.264073
39.7414687,227,6.44862947,220.551371
39.761904,214,11.165186,202.834814
39.7823393,176,-13.1470548,189.147055
39.8027747,172,-6.44990197,178.449902
39.82321,179,9.15771638,169.842284
39.8436453,159,-3.68510476,162.685105
39.8640806,136,-20.7240087,156.724009
39.8845159,180,28.0335412,151.966459
39.9049512,154,5.76563215,148.234368
39.9253866,153,7.79261371,145.207386
39.9458219,166,23.4905707,142.509429
39.9662572,141,0.811081241,140.188919
39.9866925,155,16.4570988,138.542901
40.0071278,165,27.3044345,137.695566
40.0275631,154,15.651943,138.348057
40.0479985,152,10.0324217,141.967578
40.0684338,133,-16.5828271,149.582827
40.0888691,147,-11.0667574,158.066757
40.1093044,135,-23.7299248,158.729925
40.1297397,157,6.7602927,150.239707
40.150175,155,12.5502979,142.449702
40.1706104,144,3.47933704,140.520663
40.1910457,163,20.5187233,142.481277
40.211481,137,-5.65767403,142.657674
40.2319163,157,18.8358229,138.164177
40.2523516,141,8.25584687,132.744153
40.2727869,141,11.8134048,129.186595
40.2932223,129,1.65431301,127.345687
40.3136576,130,3.5342833,126.465717
40.3340929,121,-5.03195447,126.031954
40.3545282,153,27.1939385,125.806061
40.3749635,144,18.3271073,125.672893
40.3953988,146,20.4231908,125.576809
40.4158342,144,18.4159274,125.584073
40.4362695,154,28.2834197,125.71658
40.4567048,154,28.0564613,125.943539
40.4771401,144,17.6951539,126.304846
40.4975754,161,34.3066236,126.693376
40.5180107,141,13.8275834,127.172417
40.5384461,130,2.23396019,127.76604
40.5588814,141,12.504708,128.495292
40.5793167,157,27.6097972,129.390203
40.599752,154,23.50673,130.49327
40.6201873,134,2.12968013,131.87032
40.6406226,151,17.4351426,133.564857
40.661058,149,13.3219651,135.678035
40.6814933,164,25.639804,138.360196
40.7019286,132,-9.75674022,141.75674
40.7223639,147,0.972490524,146.027509
40.7427992,137,-14.421595,151.421595
40.7632345,161,2.8733857,158.126614
40.7836699,159,-7.13843761,166.138438
40.8041052,196,20.8616827,175.138317
40.8245405,178,-6.29456185,184.294562
40.8449758,192,-0.397921166,192.397921
40.8654111,211,12.4385465,198.561453
40.8858464,195,-7.79041403,202.790414
40.9062818,192,-13.6255581,205.625558
40.9267171,191,-16.2747771,207.274777
40.9471524,201,-6.56859206,207.568592
40.9675877,181,-25.5813498,206.58135
40.988023,175,-29.6362603,204.63626
41.0084583,173,-28.7738181,201.773818
41.0288937,177,-20.4820035,197.482004
41.049329,183,-8.38649842,191.386498
41.0697643,181,-3.07283301,184.072833
41.0901996,179,2.28868867,176.711311
41.1106349,162,-8.07336962,170.07337
41.1310702,175,10.9412597,164.05874
41.1515056,173,14.7084456,158.291554
41.1719409,155,2.30672114,152.693279
41.1923762,164,16.5225496,147.47745
41.2128115,152,9.07682189,142.923178
41.2332468,161,21.8597284,139.140272
41.2536821,140,3.91579219,136.084208
41.2741175,149,15.3574456,133.642554
41.2945528,166,34.3027631,131.697237
41.3149881,134,3.85770626,130.142294
41.3354234,130,1.12631936,128.873681
41.3558587,135,7.16535128,127.834649
41.376294,133,6.02899135,126.971009
41.3967294,132,5.76302101,126.236979
41.4171647,132,6.38844357,125.611556
41.4376,133,7.89375647,125.106244
41.4580353,126,1.34067429,124.659326
41.4784706,135,10.737179,124.262821
41.4989059,118,-5.90049294,123.900493
41.5193412,124,0.408558656,123.591441
41.5397766,132,8.68240508,123.317595
41.5602119,125,1.9227438,123.077256
41.5806472,106,-16.9015426,122.901543
41.6010825,141,18.1698153,122.830185
41.6215178,142,19.326511,122.673489
41.6419531,134,11.4818997,122.5181
41.6623885,113,-9.38302696,122.383027
41.6828238,138,15.7364851,122.263515
41.7032591,112,-10.1532773,122.153277
41.7236944,119,-3.05404353,122.054044
41.7441297,111,-10.9927246,121.992725
41.764565,123,0.929468114,122.070532
41.7850004,112,-10.1698933,122.169893
41.8054357,147,24.8756295,122.12437
41.825871,116,-6.07191416,122.071914
41.8463063,121,-1.03370753,122.033708
41.8667416,128,5.97480144,122.025199
41.8871769,115,-7.03567448,122.035674
41.9076123,126,3.8600483,122.139952
41.9280476,124,1.76707968,122.23292
41.9484829,139,16.7416863,122.258314
41.9689182,155,32.8093746,122.190625
41.9893535,121,-1.17700397,122.177004
42.0097888,142,19.7224308,122.277569
42.0302242,137,14.6060164,122.393984
42.0506595,119,-3.53306993,122.53307
42.0710948,128,5.30152817,122.698472
42.0915301,110,-12.8951233,122.895123
42.1119654,100,-23.1269974,123.126997
42.1324007,118,-5.40182149,123.401821
42.1528361,121,-2.72895776,123.728958
42.1732714,113,-11.1206987,124.120699
42.1937067,125,0.406243798,124.593756
42.214142,138,12.8285908,125.171409
42.2345773,132,6.11293756,125.887062
42.2550126,131,4.20970243,126.790298
42.275448,136,8.04212437,127.957876
42.2958833,139,9.4831406,129.516859
42.3163186,152,20.2886981,131.711302
42.3367539,141,5.84518625,135.154814
42.3571892,177,35.3001319,141.699868
42.3776245,202,45.716355,156.283645
42.3980599,235,47.5242874,187.475713
42.4184952,303,63.4534445,239.546555
42.4389305,348,55.1560239,292.843976
42.4593658,351,50.3971587,300.602841
42.4798011,274,16.5221624,257.477838
42.5002364,286,70.0690418,215.930958
42.5206718,260,54.6276627,205.372337
42.5411071,256,36.3463541,219.653646
42.5615424,259,27.2680047,231.731995
42.5819777,236,17.9478637,218.052136
42.602413,243,52.2890774,190.710923
42.6228483,171,0.596442073,170.403558
42.6432837,205,43.5361976,161.463802
42.663719,160,-0.332663756,160.332664
42.6841543,173,9.51215474,163.487845
42.7045896,182,12.5999852,169.400015
42.7250249,176,-1.75526283,177.755263
42.7454602,183,-5.50956458,188.509565
42.7658956,203,1.28011452,201.719885
42.7863309,204,-12.9333767,216.933377
42.8067662,249,15.9868041,233.013196
42.8272015,280,31.4450114,248.554989
42.8476368,263,1.0727243,261.927276
42.8680721,259,-12.5063481,271.506348
42.8885075,301,24.8453451,276.154655
42.9089428,286,10.1440075,275.855993
42.9293781,314,42.2026114,271.797389
42.9498134,274,8.41556909,265.584431
42.9702487,262,3.67963364,258.320366
42.990684,279,28.2889901,250.71101
43.0111194,281,38.0092852,242.990715
43.0315547,236,1.07463385,234.925366
43.05199,224,-3.75685725,227.756857
43.0724253,210,-11.8705223,221.870522
43.0928606,228,11.2341785,216.765821
43.1132959,230,18.6185664,211.381434
43.1337313,189,-16.0976711,205.097671
43.1541666,201,2.6460445,198.353956
43.1746019,171,-21.0676798,192.06768
43.1950372,165,-21.8109401,186.81094
43.2154725,178,-4.39822021,182.39822
43.2359078,161,-17.3971026,178.397103
43.2563432,161,-13.9120433,174.912043
43.2767785,143,-29.1170773,172.117077
43.2972138,130,-40.7281007,170.728101
43.3176491,164,-7.31990719,171.319907
43.3380844,171,-2.95749639,173.957496
43.3585197,151,-26.3275447,177.327545
43.3789551,162,-18.8741399,180.87414
43.3993904,143,-40.7715974,183.771597
43.4198257,156,-29.5664542,185.566454
43.440261,149,-37.4678857,186.467886
43.4606963,178,-8.15590147,186.155901
43.4811316,148,-36.2566713,184.256671
43.501567,136,-45.2080871,181.208087
43.5220023,140,-37.9251632,177.925163
43.5424376,152,-23.0844627,175.084463
43.5628729,163,-9.91218105,172.912181
43.5833082,155,-16.2475676,171.247568
43.6037435,169,-1.17591678,170.175917
43.6241788,150,-20.2684721,170.268472
43.6446142,168,-4.18141377,172.181414
43.6650495,187,10.58411,176.41589
43.6854848,213,29.5257423,183.474258
43.7059201,199,4.85678062,194.143219
43.7263554,236,26.161904,209.838096
43.7467907,300,67.2335678,232.766432
43.7672261,294,25.5512981,268.448702
43.7876614,326,-4.78838339,330.788383
43.8080967,435,-16.0750884,451.075088
43.828532,630,-43.9000869,673.900087
43.8489673,999,-5.16120443,1004.1612
43.8694026,1430,124.573699,1305.4263
43.889838,1390,54.6955287,1335.30447
43.9102733,1157,37.8233684,1119.17663
43.9307086,950,40.2411822,909.758818
43.9511439,882,44.5844348,837.415565
43.9715792,955,71.6344012,883.365599
43.9920145,970,47.5487388,922.451261
44.0124499,863,31.5774786,831.422521
44.0328852,649,-7.2738594,656.273859
44.0533205,494,-3.34730418,497.347304
44.0737558,415,27.5234444,387.476556
44.0941911,318,0.19949229,317.800508
44.1146264,266,-5.92912929,271.929129
44.1350618,235,-4.52752649,239.527526
44.1554971,220,4.08790214,215.912098
44.1759324,209,9.95919336,199.040807
44.1963677,178,-9.92021375,187.920214
44.216803,155,-26.7835267,181.783527
44.2372383,162,-17.0719911,179.071991
44.2576737,159,-17.2696701,176.26967
44.278109,178,8.12858298,169.871417
44.2985443,137,-24.1181431,161.118143
44.3189796,146,-7.53881033,153.53881
44.3394149,135,-13.8664379,148.866438
44.3598502,147,0.320406065,146.679594
44.3802856,126,-18.7684335,144.768433
44.4007209,120,-21.3393005,141.339301
44.4211562,119,-18.1298142,137.129814
44.4415915,115,-18.5978728,133.597873
44.4620268,128,-3.46621814,131.466218
44.4824621,126,-4.94375901,130.943759
44.5028975,127,-5.08245568,132.082456
44.5233328,133,-2.22167605,135.221676
44.5437681,139,-2.29489007,141.29489
44.5642034,149,-3.4692621,152.469262
44.5846387,181,9.02890311,171.971097
44.605074,209,6.01415119,202.985849
44.6255094,240,-5.18881564,245.188816
44.6459447,287,-0.632694929,287.632695
44.66638,307,1.16168619,305.838314
44.6868153,294,5.96519337,288.034807
44.7072506,219,-37.792267,256.792267
44.7276859,234,-1.91179449,235.911794
44.7481213,215,-16.6954568,231.695457
44.7685566,229,-6.77806654,235.778067
44.7889919,214,-19.9352843,233.935284
44.8094272,204,-16.409776,220.409776
44.8298625,201,-3.99331814,204.993318
44.8502978,216,18.9393067,197.060693
44.8707332,195,-2.21428139,197.214281
44.8911685,225,25.6043038,199.395696
44.9116038,193,-2.85128066,195.851281
44.9320391,204,18.5591136,185.440886
44.9524744,134,-40.0076901,174.00769
44.9729097,186,19.6690449,166.330955
44.9933451,148,-14.715259,162.715259
45.0137804,170,9.96145493,160.038545
45.0342157,167,12.3409917,154.659008
45.054651,139,-7.37557217,146.375572
45.0750863,124,-13.9229187,137.922919
45.0955216,108,-23.2720603,131.27206
45.115957,128,0.991198575,127.008801
45.1363923,106,-18.9807546,124.980755
45.1568276,127,2.12709084,124.872909
45.1772629,103,-23.4201972,126.420197
45.1976982,133,3.48179493,129.518205
45.2181335,135,0.888641132,134.111359
45.2385689,173,32.9177458,140.082254
45.2590042,147,-0.0761597997,147.07616
45.2794395,163,8.59533247,154.404668
45.2998748,179,17.6117117,161.388288
45.3203101,176,7.89326606,168.106734
45.3407454,178,2.32381686,175.676183
45.3611808,178,-7.63227847,185.632278
45.3816161,196,-3.02865968,199.02866
45.4020514,199,-17.1572782,216.157278
45.4224867,216,-20.4796968,236.479697
45.442922,265,6.46965626,258.530344
45.4633573,273,-6.40467967,279.40468
45.4837927,268,-26.8065567,294.806557
45.504228,302,0.813066479,301.186934
45.5246633,261,-37.9764071,298.976407
45.5450986,290,-3.09219432,293.092194
45.5655339,255,-36.0368656,291.036866
45.5859692,274,-23.8198386,297.819839
45.6064046,278,-32.2767467,310.276747
45.6268399,293,-19.8625115,312.862512
45.6472752,256,-34.5042446,290.504245
45.6677105,261,5.52209275,255.477907
45.6881458,211,-17.2179163,228.217916
45.7085811,192,-20.1566504,212.15665
45.7290164,191,-10.6282348,201.628235
45.7494518,172,-18.4745167,190.474517
45.7698871,184,11.0115885,172.988412
45.7903224,184,30.3258081,153.674192
45.8107577,155,15.9095535,139.090447
45.831193,138,9.5471177,128.452882
45.8516283,131,11.9548427,119.045157
45.8720637,119,7.78774892,111.212251
45.892499,105,-0.377006492,105.377006
45.9129343,110,8.79342843,101.206572
45.9333696,109,10.8347316,98.1652684
45.9538049,111,15.18376,95.81624
45.9742402,85,-8.8645221,93.8645221
45.9946756,116,23.7870819,92.2129181
46.0151109,112,21.176504,90.823496
46.0355462,77,-12.5823453,89.5823453
46.0559815,80,-8.32585079,88.3258508
46.0764168,83,-4.39162094,87.3916209
46.0968521,89,2.50311991,86.4968801
46.1172875,88,2.20688182,85.7931182
46.1377228,88,2.79122725,85.2087728
46.1581581,91,6.30545432,84.6945457
46.1785934,97,12.7589107,84.2410893
46.1990287,90,6.12874419,83.8712558
46.219464,83,-0.585214855,83.5852149
46.2398994,96,12.6475416,83.3524584
46.2603347,108,24.8229103,83.1770897
46.28077,89,5.87154224,83.1284578
46.3012053,97,13.8896043,83.1103957
46.3216406,95,11.9179977,83.0820023
46.3420759,86,2.95406569,83.0459343
46.3625113,100,16.817827,83.182173
46.3829466,84,0.584435469,83.4155645
46.4033819,85,1.24604984,83.7539502
46.4238172,79,-5.19524304,84.195243
46.4442525,85,0.284271081,84.7157289
46.4646878,97,11.6201689,85.3798311
46.4851232,86,-0.22881026,86.2288103
46.5055585,87,-0.235373967,87.235374
46.5259938,94,5.60888634,88.3911137
46.5464291,115,25.2764454,89.7235546
46.5668644,91,-0.371421564,91.3714216
46.5872997,109,15.6006349,93.3993651
46.6077351,108,12.0767802,95.9232198
46.6281704,106,6.92603905,99.0739609
46.6486057,117,14.0538887,102.946111
46.669041,119,11.5447335,107.455266
46.6894763,121,8.55795811,112.442042
46.7099116,119,1.52265873,117.477341
46.730347,109,-13.1069929,122.106993
46.7507823,134,7.57867952,126.42132
46.7712176,123,-8.47221114,131.472211
46.7916529,144,4.77359535,139.226405
46.8120882,149,-2.69899844,151.698998
46.8325235,165,-3.66589118,168.665891
46.8529589,162,-22.6893496,184.68935
46.8733942,215,23.4857599,191.51424
46.8938295,196,4.51939112,191.480609
46.9142648,186,-9.64508177,195.645082
46.9347001,224,13.3925461,210.607454
46.9551354,216,-21.1767343,237.176734
46.9755708,250,-21.7396206,271.739621
46.9960061,278,-28.7103547,306.710355
47.0164414,291,-43.0840122,334.084012
47.0368767,298,-48.357984,346.357984
47.057312,334,-4.8430199,338.84302
47.0777473,312,-5.56207366,317.562074
47.0981827,283,-11.7853755,294.785376
47.118618,267,-11.3860883,278.386088
47.1390533,235,-33.6777682,268.677768
47.1594886,230,-30.6661944,260.666194
47.1799239,240,-8.75429908,248.754299
47.2003592,209,-21.6348404,230.63484
47.2207946,236,29.8465703,206.15343
47.2412299,208,29.3591683,178.640832
47.2616652,195,40.0161791,154.983821
47.2821005,162,23.2749516,138.725048
47.3025358,147,17.5814532,129.418547
47.3229711,135,10.5782997,124.4217
